HistoricalCode,BfsCode,Name,CantonId,Canton,DistrictId,District,FUA2014,DEGURB2021,FUA2021,GCITIES2021,STREG2022,DEGURB2011,GCITIES2011,REGCH,AGKG2020,STADTE2020,STGD2020,RSC2020,SPRGEB2020,AGKSA2020,AGGL2020,AGGLGK2020,MONT2019,STALAN2020,GDETYP2020_9,GDETYP2020_25,GBAE2018,BAE2018
15323,924,Eriz,2,Bern / Berne,10289,Verwaltungskreis Thun,351960,3,351960,0,6,3,0,2,0,0,0,5,1,0,0,0,1,3,23,235,9,9030
15324,925,Fahrni,2,Bern / Berne,10289,Verwaltungskreis Thun,351960,3,351960,0,6,3,0,2,942810,0,0,4,1,942910,942,4,1,3,23,235,9,9030
15325,927,Heiligenschwendi,2,Bern / Berne,10289,Verwaltungskreis Thun,351960,3,351960,0,6,3,0,2,942810,0,0,4,1,942910,942,4,1,3,23,237,9,9030
15326,928,Heimberg,2,Bern / Berne,10289,Verwaltungskreis Thun,351960,1,351960,942950,6,1,942950,2,942801,0,0,2,1,942910,942,4,0,1,12,123,9,9030
15327,929,Hilterfingen,2,Bern / Berne,10289,Verwaltungskreis Thun,351960,1,351960,942950,6,2,0,2,942801,0,0,2,1,942910,942,4,1,1,12,123,9,9030
15329,931,Homberg,2,Bern / Berne,10289,Verwaltungskreis Thun,351960,3,351960,0,6,3,0,2,942810,0,0,4,1,942910,942,4,1,3,23,235,9,9030
15330,932,Horrenbach-Buchen,2,Bern / Berne,10289,Verwaltungskreis Thun,351960,3,351960,0,6,3,0,2,942810,0,0,4,1,942910,942,4,1,3,23,235,9,9030
15331,934,Oberhofen am Thunersee,2,Bern / Berne,10289,Verwaltungskreis Thun,351960,1,351960,942950,6,2,0,2,942801,0,0,2,1,942910,942,4,1,1,12,123,9,9030
15332,935,Oberlangenegg,2,Bern / Berne,10289,Verwaltungskreis Thun,351960,3,351960,0,6,3,0,2,0,0,0,5,1,0,0,0,1,3,23,235,9,9030
15333,936,Pohlern,2,Bern / Berne,10289,Verwaltungskreis Thun,351960,3,351960,0,6,3,0,2,0,0,0,5,1,0,0,0,1,3,23,235,9,9030
15335,938,Sigriswil,2,Bern / Berne,10289,Verwaltungskreis Thun,351960,2,351960,0,6,2,0,2,0,0,0,5,1,0,0,0,1,2,22,227,9,9030
15337,940,Teuffenthal (BE),2,Bern / Berne,10289,Verwaltungskreis Thun,351960,3,351960,0,6,3,0,2,0,0,0,5,1,0,0,0,1,3,23,235,9,9030
15338,941,Thierachern,2,Bern / Berne,10289,Verwaltungskreis Thun,351960,2,351960,0,6,2,0,2,942810,0,0,4,1,942910,942,4,0,2,22,227,9,9030
15339,942,Thun,2,Bern / Berne,10289,Verwaltungskreis Thun,351960,1,351960,942950,6,1,942950,2,942801,1,942,1,1,942901,942,4,0,1,12,121,9,9030
15340,943,Uebeschi,2,Bern / Berne,10289,Verwaltungskreis Thun,351960,3,351960,0,6,3,0,2,0,0,0,5,1,0,0,0,0,3,23,235,9,9030
15341,944,Uetendorf,2,Bern / Berne,10289,Verwaltungskreis Thun,351960,2,351960,0,6,2,0,2,0,0,0,5,1,0,0,0,0,2,21,216,9,9030
15342,945,Unterlangenegg,2,Bern / Berne,10289,Verwaltungskreis Thun,351960,3,351960,0,6,3,0,2,942810,0,0,4,1,942910,942,4,1,3,23,237,9,9030
15343,946,Wachseldorn,2,Bern / Berne,10289,Verwaltungskreis Thun,351960,3,351960,0,6,3,0,2,0,0,0,0,1,0,0,0,1,3,33,335,9,9030
15345,948,Forst-Längenbühl,2,Bern / Berne,10289,Verwaltungskreis Thun,351960,3,351960,0,6,3,0,2,0,0,0,5,1,0,0,0,0,2,22,227,9,9030
15346,951,Affoltern im Emmental,2,Bern / Berne,10287,Verwaltungskreis Emmental,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,0,3,32,326,6,6020
15347,952,Dürrenroth,2,Bern / Berne,10287,Verwaltungskreis Emmental,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,0,3,32,325,10,10010
15348,953,Eriswil,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,1,3,32,325,10,10010
15349,954,Huttwil,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,0,2,31,316,10,10010
15350,955,Lützelflüh,2,Bern / Berne,10287,Verwaltungskreis Emmental,0,3,351960,0,6,3,0,2,0,0,0,0,1,0,0,0,0,3,32,326,6,6020
15351,956,Rüegsau,2,Bern / Berne,10287,Verwaltungskreis Emmental,0,2,351960,0,6,2,0,2,0,0,0,5,1,0,0,0,0,2,22,226,6,6020
15352,957,Sumiswald,2,Bern / Berne,10287,Verwaltungskreis Emmental,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,1,3,32,326,6,6020
15353,958,Trachselwald,2,Bern / Berne,10287,Verwaltungskreis Emmental,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,1,3,33,335,6,6020
15354,959,Walterswil (BE),2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,0,3,32,325,10,10010
15355,960,Wyssachen,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,0,3,32,326,10,10010
15356,971,Attiswil,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,2,0,0,6,2,0,2,0,0,0,0,1,0,0,0,0,3,32,327,5,5060
15357,972,Berken,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,0,3,32,327,10,10010
15360,975,Farnern,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,1,3,32,327,5,5060
15361,976,Graben,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,0,3,32,325,10,10010
15362,977,Heimenhausen,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,2,0,0,6,2,0,2,0,0,0,0,1,0,0,0,0,3,32,326,10,10010
15364,979,Herzogenbuchsee,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,2,0,0,6,2,0,2,0,0,0,6,1,0,90979,0,0,1,13,136,10,10010
15365,980,Inkwil,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,2,0,0,6,2,0,2,0,0,0,0,1,0,0,0,0,3,32,326,10,10010
15367,982,Niederönz,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,2,0,0,6,2,0,2,0,0,0,6,1,0,90979,0,0,1,13,136,10,10010
15368,983,Oberbipp,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,2,0,0,6,2,0,2,0,0,0,0,1,0,0,0,0,3,32,326,5,5060
15369,985,Ochlenberg,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,0,3,32,325,10,10010
15370,987,Rumisberg,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,2,0,0,6,3,0,2,0,0,0,0,1,0,0,0,1,3,32,325,5,5060
15372,989,Thörigen,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,2,0,0,6,2,0,2,0,0,0,0,1,0,0,0,0,3,32,326,10,10010
15373,990,Walliswil bei Niederbipp,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,0,3,32,326,5,5060
15374,991,Walliswil bei Wangen,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,0,3,32,327,5,5060
15377,995,Wiedlisbach,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,2,0,0,6,2,0,2,0,0,0,0,1,0,0,0,0,3,32,327,5,5060
15380,2457,Messen,11,Solothurn,10100,Bezirk Bucheggberg,351960,3,351960,0,14,3,0,2,0,0,0,5,1,0,0,0,0,3,23,237,5,5060
15381,3359,Wildhaus-Alt St. Johann,17,St. Gallen,10264,Wahlkreis Toggenburg,0,3,0,0,2,3,0,5,0,0,0,0,1,0,0,0,1,3,33,334,15,15040
15385,4001,Aarau,19,Aargau,10026,Bezirk Aarau,0,1,4001960,4001950,14,2,0,3,4001801,1,4001,1,1,4001901,4001,3,0,1,12,121,10,10020
15386,4080,Villmergen,19,Aargau,10024,Bezirk Bremgarten,0,2,0,0,14,2,0,3,4082801,0,0,2,1,4082910,4082,5,0,1,13,136,12,12010
15388,4184,Mettauertal,19,Aargau,10021,Bezirk Laufenburg,0,3,0,0,14,3,0,3,0,0,0,0,1,0,0,0,0,3,32,326,12,12010
15389,4169,Kaisten,19,Aargau,10021,Bezirk Laufenburg,0,2,0,0,14,2,0,3,0,0,0,0,1,0,0,0,0,3,32,326,8,8015
15390,4170,Laufenburg,19,Aargau,10021,Bezirk Laufenburg,0,2,0,0,14,2,0,3,0,0,0,0,1,0,0,0,0,3,32,326,8,8015
15391,5398,Gambarogno,21,Ticino,10004,Distretto di Locarno,0,3,0,0,12,3,0,7,0,0,0,5,3,0,0,0,1,2,22,226,13,13020
15392,5238,Monteceneri,21,Ticino,10003,Distretto di Lugano,5192960,3,5192960,0,12,3,0,7,5192810,0,0,4,3,5192910,5192,3,1,2,22,227,14,14010
15394,4696,Tägerwilen,20,Thurgau,10295,Bezirk Kreuzlingen,0,2,4671960,0,2,2,0,5,0,0,0,5,1,0,0,0,0,2,21,217,15,15030
15395,4864,Steckborn,20,Thurgau,10294,Bezirk Frauenfeld,0,2,0,0,2,2,0,5,0,0,0,0,1,0,0,0,0,3,32,326,15,15030
15396,4606,Stettfurt,20,Thurgau,10294,Bezirk Frauenfeld,261960,3,261960,0,2,3,0,5,0,0,0,5,1,0,0,0,0,3,23,235,15,15020
15397,4451,Uttwil,20,Thurgau,10293,Bezirk Arbon,0,2,0,0,2,2,0,5,0,0,0,5,1,0,0,0,0,2,22,227,15,15020
15398,4641,Altnau,20,Thurgau,10295,Bezirk Kreuzlingen,0,2,4671960,0,2,2,0,5,0,0,0,0,1,0,0,0,0,3,32,327,15,15030
15399,4801,Berlingen,20,Thurgau,10294,Bezirk Frauenfeld,0,2,0,0,2,2,0,5,0,0,0,0,1,0,0,0,0,3,32,327,15,15030
15400,4656,Güttingen,20,Thurgau,10295,Bezirk Kreuzlingen,0,3,4671960,0,2,3,0,5,0,0,0,5,1,0,0,0,0,2,22,226,15,15030
15401,4651,Gottlieben,20,Thurgau,10295,Bezirk Kreuzlingen,0,2,4671960,0,2,2,0,5,0,0,0,0,1,0,0,0,0,2,21,216,15,15030
15402,4411,Egnach,20,Thurgau,10293,Bezirk Arbon,3203960,2,3203960,0,2,2,0,5,0,0,0,5,1,0,0,0,0,2,22,227,15,15020
15403,4406,Dozwil,20,Thurgau,10293,Bezirk Arbon,0,2,0,0,2,2,0,5,0,0,0,5,1,0,0,0,0,2,22,226,15,15020
15404,4421,Horn,20,Thurgau,10293,Bezirk Arbon,3203960,2,3203960,0,2,2,0,5,4401801,0,0,2,1,4401910,4401,4,0,1,12,123,15,15050
15405,4806,Eschenz,20,Thurgau,10294,Bezirk Frauenfeld,0,2,0,0,2,2,0,5,0,0,0,0,1,0,0,0,0,2,31,316,12,12020
15406,4416,Hefenhofen,20,Thurgau,10293,Bezirk Arbon,0,2,0,0,2,3,0,5,0,0,0,5,1,0,0,0,0,2,22,226,15,15020
15407,4746,Münchwilen (TG),20,Thurgau,10296,Bezirk Münchwilen,0,2,0,0,2,2,0,5,3425801,0,0,2,1,3425910,3425,4,0,1,12,123,15,15010
15408,4671,Kreuzlingen,20,Thurgau,10295,Bezirk Kreuzlingen,0,1,4671960,4671950,2,2,0,5,4671801,1,4671,1,1,4671901,4671,5,0,1,13,137,15,15030
15409,4426,Kesswil,20,Thurgau,10293,Bezirk Arbon,0,2,0,0,2,2,0,5,0,0,0,5,1,0,0,0,0,2,22,226,15,15020
15410,4591,Matzingen,20,Thurgau,10294,Bezirk Frauenfeld,261960,3,261960,0,2,3,0,5,0,0,0,5,1,0,0,0,0,2,22,226,15,15020
15411,4436,Romanshorn,20,Thurgau,10293,Bezirk Arbon,0,2,3203960,0,2,2,0,5,4436801,1,4436,1,1,4436901,4436,5,0,1,13,136,15,15020
15412,4431,Roggwil (TG),20,Thurgau,10293,Bezirk Arbon,3203960,2,3203960,0,2,2,0,5,4401801,0,0,2,1,4401910,4401,4,0,1,12,123,15,15050
15413,4441,Salmsach,20,Thurgau,10293,Bezirk Arbon,0,2,3203960,0,2,2,0,5,4436801,0,0,2,1,4436910,4436,5,0,1,13,137,15,15020
15414,4846,Raperswilen,20,Thurgau,10295,Bezirk Kreuzlingen,0,3,0,0,2,3,0,5,0,0,0,0,1,0,0,0,0,3,32,325,15,15020
15415,4756,Schönholzerswilen,20,Thurgau,10297,Bezirk Weinfelden,0,3,0,0,2,3,0,5,0,0,0,0,1,0,0,0,0,3,32,325,15,15020
15416,4831,Müllheim,20,Thurgau,10294,Bezirk Frauenfeld,261960,3,261960,0,2,3,0,5,0,0,0,5,1,0,0,0,0,2,22,226,15,15020
15417,4446,Sommeri,20,Thurgau,10293,Bezirk Arbon,0,2,0,0,2,3,0,5,0,0,0,0,1,0,0,0,0,3,32,327,15,15020
15418,4791,Wuppenau,20,Thurgau,10297,Bezirk Weinfelden,0,3,0,0,2,3,0,5,0,0,0,5,1,0,0,0,0,3,23,237,15,15010
15419,4726,Fischingen,20,Thurgau,10296,Bezirk Münchwilen,0,3,0,0,2,3,0,5,0,0,0,0,1,0,0,0,0,3,32,326,15,15010
15420,4941,Märstetten,20,Thurgau,10297,Bezirk Weinfelden,0,3,0,0,2,3,0,5,0,0,0,0,1,0,0,0,0,3,32,327,15,15020
15421,4646,Ermatingen,20,Thurgau,10295,Bezirk Kreuzlingen,0,2,0,0,2,2,0,5,0,0,0,0,1,0,0,0,0,3,32,327,15,15030
15422,4851,Salenstein,20,Thurgau,10295,Bezirk Kreuzlingen,0,2,0,0,2,2,0,5,0,0,0,0,1,0,0,0,0,3,32,327,15,15030
15423,4561,Felben-Wellhausen,20,Thurgau,10294,Bezirk Frauenfeld,261960,3,261960,0,2,3,0,5,0,0,0,5,1,0,0,0,0,2,22,226,15,15020
15424,4826,Mammern,20,Thurgau,10294,Bezirk Frauenfeld,0,3,0,0,2,3,0,5,0,0,0,0,1,0,0,0,0,3,32,327,15,15030
15425,4643,Bottighofen,20,Thurgau,10295,Bezirk Kreuzlingen,0,1,4671960,4671950,2,2,0,5,4671801,0,0,2,1,4671910,4671,5,0,1,13,137,15,15030
15426,4691,Münsterlingen,20,Thurgau,10295,Bezirk Kreuzlingen,0,2,4671960,0,2,2,0,5,0,0,0,0,1,0,0,0,0,3,32,327,15,15030
15427,4476,Erlen,20,Thurgau,10297,Bezirk Weinfelden,0,2,0,0,2,3,0,5,0,0,0,0,1,0,0,0,0,3,32,326,15,15020
15428,4911,Bürglen (TG),20,Thurgau,10297,Bezirk Weinfelden,0,2,0,0,2,3,0,5,0,0,0,0,1,0,0,0,0,3,32,327,15,15020
15429,4611,Thundorf,20,Thurgau,10294,Bezirk Frauenfeld,0,3,0,0,2,3,0,5,0,0,0,5,1,0,0,0,0,3,23,235,15,15020
15430,4621,Warth-Weiningen,20,Thurgau,10294,Bezirk Frauenfeld,261960,3,261960,0,2,3,0,5,0,0,0,5,1,0,0,0,0,3,23,237,15,15020
15431,4616,Uesslingen-Buch,20,Thurgau,10294,Bezirk Frauenfeld,261960,3,261960,0,2,3,0,5,0,0,0,5,1,0,0,0,0,3,23,235,15,15020
15432,4701,Wäldi,20,Thurgau,10295,Bezirk Kreuzlingen,0,3,0,0,2,3,0,5,0,0,0,0,1,0,0,0,0,3,32,327,15,15030
15433,4711,Affeltrangen,20,Thurgau,10297,Bezirk Weinfelden,0,3,0,0,2,3,0,5,0,0,0,0,1,0,0,0,0,3,32,326,15,15020
15434,4716,Bettwiesen,20,Thurgau,10296,Bezirk Münchwilen,0,2,0,0,2,2,0,5,0,0,0,5,1,0,0,0,0,3,23,236,15,15010
15435,4741,Lommis,20,Thurgau,10296,Bezirk Münchwilen,261960,3,0,0,2,3,0,5,0,0,0,5,1,0,0,0,0,3,23,236,15,15010
15436,4881,Amlikon-Bissegg,20,Thurgau,10297,Bezirk Weinfelden,0,3,0,0,2,3,0,5,0,0,0,0,1,0,0,0,0,3,32,327,15,15020
15437,4946,Weinfelden,20,Thurgau,10297,Bezirk Weinfelden,0,2,0,0,2,2,0,5,0,1,4946,6,1,0,94946,0,0,1,13,137,15,15020
15438,4901,Birwinken,20,Thurgau,10297,Bezirk Weinfelden,0,3,0,0,2,3,0,5,0,0,0,0,1,0,0,0,0,3,32,325,15,15020
15439,4951,Wigoltingen,20,Thurgau,10297,Bezirk Weinfelden,0,3,261960,0,2,3,0,5,0,0,0,0,1,0,0,0,0,3,32,326,15,15020
15440,4871,Wagenhausen,20,Thurgau,10294,Bezirk Frauenfeld,0,2,261960,0,2,2,0,5,0,0,0,0,1,0,0,0,0,2,31,316,12,12020
15441,4781,Wängi,20,Thurgau,10296,Bezirk Münchwilen,261960,2,261960,0,2,2,0,5,0,0,0,5,1,0,0,0,0,2,22,226,15,15010
15442,4551,Aadorf,20,Thurgau,10296,Bezirk Münchwilen,261960,2,261960,0,2,2,0,5,0,0,0,5,1,0,0,0,0,2,21,216,12,12040
15443,4721,Bichelsee-Balterswil,20,Thurgau,10296,Bezirk Münchwilen,261960,2,261960,0,2,2,0,5,0,0,0,5,1,0,0,0,0,2,22,226,15,15010
15444,4921,Bussnang,20,Thurgau,10297,Bezirk Weinfelden,0,3,0,0,2,3,0,5,0,0,0,0,1,0,0,0,0,3,32,326,15,15020
15445,4666,Kemmental,20,Thurgau,10295,Bezirk Kreuzlingen,0,3,4671960,0,2,3,0,5,0,0,0,0,1,0,0,0,0,3,32,327,15,15030
15446,4486,Hauptwil-Gottshaus,20,Thurgau,10297,Bezirk Weinfelden,3203960,2,3203960,0,2,3,0,5,0,0,0,0,1,0,0,0,0,3,32,326,15,15050
15447,4601,Neunforn,20,Thurgau,10294,Bezirk Frauenfeld,261960,3,261960,0,2,3,0,5,0,0,0,5,1,0,0,0,0,3,23,236,12,12040
15448,4501,Kradolf-Schönenberg,20,Thurgau,10297,Bezirk Weinfelden,0,2,0,0,2,2,0,5,0,0,0,0,1,0,0,0,0,3,32,326,15,15020
15449,4471,Bischofszell,20,Thurgau,10297,Bezirk Weinfelden,0,2,0,0,2,2,0,5,0,0,0,0,1,0,0,0,0,2,31,316,15,15020
15450,4506,Sulgen,20,Thurgau,10297,Bezirk Weinfelden,0,2,0,0,2,2,0,5,0,0,0,0,1,0,0,0,0,3,32,326,15,15020
15451,4461,Amriswil,20,Thurgau,10293,Bezirk Arbon,0,2,0,0,2,2,0,5,4436801,1,4461,1,1,4436901,4436,5,0,1,13,136,15,15020
15452,4511,Zihlschlacht-Sitterdorf,20,Thurgau,10297,Bezirk Weinfelden,0,3,0,0,2,3,0,5,0,0,0,0,1,0,0,0,0,3,32,327,15,15020
15453,4761,Sirnach,20,Thurgau,10296,Bezirk Münchwilen,261960,2,261960,0,2,2,0,5,3425801,0,0,2,1,3425910,3425,4,0,1,12,123,15,15010
15454,4724,Eschlikon,20,Thurgau,10296,Bezirk Münchwilen,261960,2,261960,0,2,2,0,5,0,0,0,5,1,0,0,0,0,2,21,216,15,15010
15455,4821,Hüttwilen,20,Thurgau,10294,Bezirk Frauenfeld,261960,3,261960,0,2,3,0,5,0,0,0,5,1,0,0,0,0,3,23,236,15,15020
15456,4401,Arbon,20,Thurgau,10293,Bezirk Arbon,3203960,2,3203960,0,2,2,0,5,4401801,1,4401,1,1,4401901,4401,4,0,1,12,121,15,15050
15457,4571,Gachnang,20,Thurgau,10294,Bezirk Frauenfeld,261960,2,261960,0,2,2,0,5,0,0,0,5,1,0,0,0,0,2,22,227,15,15020
15458,4566,Frauenfeld,20,Thurgau,10294,Bezirk Frauenfeld,261960,2,261960,0,2,2,0,5,4566801,1,4566,1,1,4566901,4566,5,0,1,13,137,15,15020
15459,4681,Langrickenbach,20,Thurgau,10295,Bezirk Kreuzlingen,0,3,4671960,0,2,3,0,5,0,0,0,0,1,0,0,0,0,3,32,325,15,15030
15460,4683,Lengwil,20,Thurgau,10295,Bezirk Kreuzlingen,0,2,4671960,0,2,3,0,5,0,0,0,0,1,0,0,0,0,3,32,327,15,15030
15461,4891,Berg (TG),20,Thurgau,10297,Bezirk Weinfelden,0,3,0,0,2,3,0,5,0,0,0,0,1,0,0,0,0,3,32,327,15,15020
15462,4786,Wilen (TG),20,Thurgau,10296,Bezirk Münchwilen,0,2,0,0,2,2,0,5,3425801,0,0,2,1,3425910,3425,4,0,1,12,123,15,15010
15463,4751,Rickenbach (TG),20,Thurgau,10296,Bezirk Münchwilen,0,2,0,0,2,2,0,5,3425801,0,0,2,1,3425910,3425,4,0,1,12,123,15,15010
15464,4811,Herdern,20,Thurgau,10294,Bezirk Frauenfeld,261960,3,261960,0,2,3,0,5,0,0,0,5,1,0,0,0,0,3,23,235,15,15020
15465,4841,Pfyn,20,Thurgau,10294,Bezirk Frauenfeld,261960,3,261960,0,2,3,0,5,0,0,0,5,1,0,0,0,0,3,23,237,15,15020
15466,4495,Hohentannen,20,Thurgau,10297,Bezirk Weinfelden,0,3,0,0,2,3,0,5,0,0,0,0,1,0,0,0,0,3,32,325,15,15020
15467,4546,Schlatt (TG),20,Thurgau,10294,Bezirk Frauenfeld,261960,3,261960,0,2,3,0,5,0,0,0,5,1,0,0,0,0,3,23,236,12,12020
15468,4536,Basadingen-Schlattingen,20,Thurgau,10294,Bezirk Frauenfeld,0,3,0,0,2,3,0,5,0,0,0,0,1,0,0,0,0,3,32,325,12,12020
15469,4590,Hüttlingen,20,Thurgau,10294,Bezirk Frauenfeld,261960,3,261960,0,2,3,0,5,0,0,0,5,1,0,0,0,0,3,23,235,15,15020
15470,4723,Braunau,20,Thurgau,10296,Bezirk Münchwilen,0,3,0,0,2,3,0,5,0,0,0,5,1,0,0,0,0,3,23,235,15,15010
15471,4776,Tobel-Tägerschen,20,Thurgau,10296,Bezirk Münchwilen,0,2,0,0,2,2,0,5,0,0,0,5,1,0,0,0,0,2,22,227,15,15010
15472,4816,Homburg,20,Thurgau,10294,Bezirk Frauenfeld,0,3,0,0,2,3,0,5,0,0,0,0,1,0,0,0,0,3,32,326,15,15020
15473,4545,Diessenhofen,20,Thurgau,10294,Bezirk Frauenfeld,0,2,0,0,2,2,0,5,0,0,0,0,1,0,0,0,0,3,32,326,12,12020
15474,306,Lyss,2,Bern / Berne,10285,Verwaltungskreis Seeland,351960,2,351960,0,8,2,0,2,0,1,306,6,1,0,90306,0,0,1,13,136,5,5030
15475,332,Madiswil,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,3,0,0,6,3,0,2,0,0,0,0,1,0,0,0,0,3,32,327,10,10010
15476,855,Schwarzenburg,2,Bern / Berne,10288,Verwaltungskreis Bern-Mittelland,351960,3,351960,0,6,3,0,2,351810,0,0,4,1,351910,351,2,0,2,22,226,6,6013
15477,973,Bettenhausen,2,Bern / Berne,10286,Verwaltungskreis Oberaargau,0,2,0,0,6,2,0,2,0,0,0,0,1,0,0,0,0,3,32,325,10,10010
15478,1631,Glarus Süd,8,Glarus,10109,Kanton Glarus,0,3,0,0,2,3,0,5,0,0,0,0,1,0,0,0,1,3,33,334,12,12050
15479,1630,Glarus Nord,8,Glarus,10109,Kanton Glarus,0,2,0,0,2,2,0,5,1630801,1,1630,1,1,1630901,1630,5,1,1,13,136,12,12050
15480,1632,Glarus,8,Glarus,10109,Kanton Glarus,0,2,0,0,2,2,0,5,1630801,1,1632,1,1,1630901,1630,5,1,1,13,137,12,12050
15481,2129,Corbières,10,Fribourg / Freiburg,10105,District de la Gruyère,0,3,0,0,13,3,0,2,0,0,0,5,2,0,0,0,1,3,23,236,4,4020
15482,2554,Riedholz,11,Solothurn,10097,Bezirk Lebern,0,2,0,0,14,2,0,2,2601810,0,0,4,1,2601910,2601,4,0,2,22,227,5,5060
15485,6090,Mont-Noble,23,Valais / Wallis,10031,District d'Hérens,0,3,0,0,11,3,0,1,6266810,0,0,4,2,6266910,6266,4,1,3,23,237,7,7030
15487,5451,Avenches,22,Vaud,10274,District de la Broye-Vully,0,2,0,0,9,2,0,1,0,0,0,0,2,0,0,0,0,3,32,326,4,4010
15488,5464,Vully-les-Lacs,22,Vaud,10274,District de la Broye-Vully,0,3,0,0,9,3,0,1,0,0,0,0,2,0,0,0,0,3,32,327,4,4010
15489,5540,Montilliez,22,Vaud,10275,District du Gros-de-Vaud,5586960,3,5586960,0,9,3,0,1,5586810,0,0,4,2,5586910,5586,2,0,3,23,237,2,2023
15490,5541,Goumoëns,22,Vaud,10275,District du Gros-de-Vaud,5586960,3,5586960,0,9,3,0,1,5586810,0,0,4,2,5586910,5586,2,0,3,23,237,2,2023
15491,5804,Jorat-Menthue,22,Vaud,10275,District du Gros-de-Vaud,5586960,3,5586960,0,9,3,0,1,5586810,0,0,4,2,5586910,5586,2,0,3,23,237,2,2023
15492,5571,Tévenon,22,Vaud,10276,District du Jura-Nord vaudois,0,3,0,0,9,3,0,1,0,0,0,5,2,0,0,0,1,3,23,237,2,2030
15493,5613,Bourg-en-Lavaux,22,Vaud,10278,District de Lavaux-Oron,5586960,2,5586960,0,9,2,0,1,5586810,0,0,4,2,5586910,5586,2,0,2,22,227,2,2024
15494,5634,Echichens,22,Vaud,10279,District de Morges,5586960,2,5586960,0,9,3,0,1,5586810,0,0,4,2,5586910,5586,2,0,2,22,227,2,2022
15496,5831,Valbroye,22,Vaud,10274,District de la Broye-Vully,0,3,5586960,0,9,3,0,1,0,0,0,0,2,0,0,0,0,3,32,326,4,4010
15497,5938,Yverdon-les-Bains,22,Vaud,10276,District du Jura-Nord vaudois,0,2,0,0,9,2,0,1,5938801,1,5938,1,2,5938901,5938,5,0,1,13,137,2,2030
15498,861,Belp,2,Bern / Berne,10288,Verwaltungskreis Bern-Mittelland,351960,2,351960,0,6,2,0,2,351810,1,861,4,1,351910,351,2,0,2,21,217,6,6013
15503,4234,Merenschwand,19,Aargau,10019,Bezirk Muri,261960,3,261960,0,14,3,0,3,0,0,0,5,1,0,0,0,0,2,22,226,11,11060
15505,5799,Servion,22,Vaud,10278,District de Lavaux-Oron,5586960,3,5586960,0,9,3,0,1,5586810,0,0,4,2,5586910,5586,2,0,3,23,237,2,2024
15506,5905,Champvent,22,Vaud,10276,District du Jura-Nord vaudois,0,3,5586960,0,9,3,0,1,0,0,0,5,2,0,0,0,0,3,23,236,2,2030
15507,5913,Donneloye,22,Vaud,10276,District du Jura-Nord vaudois,5586960,3,5586960,0,9,3,0,1,0,0,0,5,2,0,0,0,0,3,23,235,2,2030
15508,2511,Aeschi (SO),11,Solothurn,10232,Bezirk Wasseramt,0,2,0,0,14,2,0,2,0,0,0,5,1,0,0,0,0,2,22,227,5,5060
15509,5050,Serravalle,21,Ticino,10006,Distretto di Blenio,0,3,0,0,12,3,0,7,0,0,0,0,3,0,0,0,1,3,33,338,13,13030
15512,5236,Collina d'Oro,21,Ticino,10003,Distretto di Lugano,5192960,2,5192960,0,12,2,0,7,5192801,0,0,2,3,5192910,5192,3,1,1,12,122,14,14010
15513,24,Buch am Irchel,1,Zürich,10082,Bezirk Andelfingen,261960,3,261960,0,3,3,0,4,0,0,0,5,1,0,0,0,0,3,23,235,12,12040
