date,sujet,nom,scenario,vrai_oui_pct,erreur_max_pts,hors_cadre,avance_err_1pt,avance_err_0_5pt,erreur_a_10pct,erreur_a_25pct,erreur_a_50pct,biais_a_10pct,biais_a_25pct,biais_a_50pct,avance_levier_sous_seuil,nb_communes,nb_objets_acp
2022-02-13,6510,Initiative populaire «Oui à l'interdiction de l'expérimentation animal,adversarial_haut,20.86,19.789,56,0.755,0.9106,6.218,3.537,1.949,6.218,3.537,1.949,0.0178,2115,64
2022-02-13,6510,Initiative populaire «Oui à l'interdiction de l'expérimentation animal,adversarial_haut_mediane,20.86,19.789,56,0.755,0.9106,6.218,3.537,1.949,6.218,3.537,1.949,0.0178,2115,64
2022-02-13,6510,Initiative populaire «Oui à l'interdiction de l'expérimentation animal,adversarial_haut_depouillement,20.86,20.454,113,0.8554,0.9395,8.571,5.315,2.941,8.571,5.315,2.941,0.0178,2115,64
2022-02-13,6510,Initiative populaire «Oui à l'interdiction de l'expérimentation animal,profil_bas,20.86,11.074,3,0.755,0.8036,4.226,3.948,2.29,4.226,3.948,2.29,0.0173,2115,64
2022-02-13,6510,Initiative populaire «Oui à l'interdiction de l'expérimentation animal,profil_bas_mediane,20.86,11.074,3,0.755,0.8036,4.226,3.948,2.29,4.226,3.948,2.29,0.0173,2115,64
2022-02-13,6510,Initiative populaire «Oui à l'interdiction de l'expérimentation animal,profil_bas_depouillement,20.86,6.669,0,0.3681,0.626,2.328,1.396,0.785,-2.328,-1.396,-0.785,0.0173,2115,64
2022-02-13,6510,Initiative populaire «Oui à l'interdiction de l'expérimentation animal,profil_haut,20.86,102.805,31,0.3052,0.3149,1.296,2.766,0.033,1.296,-2.766,-0.033,0.0875,2115,64
2022-02-13,6510,Initiative populaire «Oui à l'interdiction de l'expérimentation animal,profil_haut_mediane,20.86,102.805,31,0.3052,0.3149,1.296,2.766,0.033,1.296,-2.766,-0.033,0.0875,2115,64
2022-02-13,6510,Initiative populaire «Oui à l'interdiction de l'expérimentation animal,profil_haut_depouillement,20.86,2.101,0,0.1056,0.7318,1.089,0.53,0.795,1.089,0.53,0.795,0.0875,2115,64
2022-02-13,6510,Initiative populaire «Oui à l'interdiction de l'expérimentation animal,realiste,20.86,2.658,0,0.3052,0.6663,1.603,1.106,0.692,1.603,1.106,0.692,0.0036,2115,64
2022-02-13,6510,Initiative populaire «Oui à l'interdiction de l'expérimentation animal,realiste_mediane,20.86,2.791,0,0.3249,0.6663,1.611,1.111,0.687,1.611,1.111,0.687,0.0036,2115,64
2022-02-13,6510,Initiative populaire «Oui à l'interdiction de l'expérimentation animal,realiste_depouillement,20.86,0.756,0,0.002,0.1442,0.486,0.495,0.465,-0.486,-0.495,-0.465,0.0036,2115,64
2022-02-13,6510,Initiative populaire «Oui à l'interdiction de l'expérimentation animal,realiste_enveloppe,20.86,5.92,0,0.4726,0.8291,2.127,1.462,0.931,2.127,1.462,0.931,0.0036,2115,64
2022-05-15,6550,Modification de la loi fédérale sur la culture et la production cinéma,adversarial_bas,58.418,20.3,134,0.8291,0.8554,10.811,7.343,2.715,-10.811,-7.343,-2.715,0.0332,2115,68
2022-05-15,6550,Modification de la loi fédérale sur la culture et la production cinéma,adversarial_bas_mediane,58.418,20.3,134,0.8291,0.8554,10.811,7.343,2.715,-10.811,-7.343,-2.715,0.0332,2115,68
2022-05-15,6550,Modification de la loi fédérale sur la culture et la production cinéma,adversarial_bas_depouillement,58.418,33.814,171,0.9693,1.0,16.3,12.631,8.703,-16.3,-12.631,-8.703,0.0332,2115,68
2022-05-15,6550,Modification de la loi fédérale sur la culture et la production cinéma,adversarial_haut,58.418,30.803,122,0.7093,0.8826,7.097,2.057,1.151,7.097,2.057,1.151,0.0661,2115,68
2022-05-15,6550,Modification de la loi fédérale sur la culture et la production cinéma,adversarial_haut_mediane,58.418,30.803,122,0.7093,0.8826,7.097,2.057,1.151,7.097,2.057,1.151,0.0661,2115,68
2022-05-15,6550,Modification de la loi fédérale sur la culture et la production cinéma,adversarial_haut_depouillement,58.418,25.093,173,0.9693,1.0,19.148,14.51,8.703,19.148,14.51,8.703,0.0661,2115,68
2022-05-15,6550,Modification de la loi fédérale sur la culture et la production cinéma,profil_bas,58.418,224.174,17,0.2958,0.7093,0.744,1.463,0.243,0.744,-1.463,-0.243,0.0229,2115,68
2022-05-15,6550,Modification de la loi fédérale sur la culture et la production cinéma,profil_bas_mediane,58.418,224.174,17,0.2958,0.7093,0.744,1.463,0.243,0.744,-1.463,-0.243,0.0229,2115,68
2022-05-15,6550,Modification de la loi fédérale sur la culture et la production cinéma,profil_bas_depouillement,58.418,31.874,166,0.9693,1.0,14.159,11.575,8.138,-14.159,-11.575,-8.138,0.0229,2115,68
2022-05-15,6550,Modification de la loi fédérale sur la culture et la production cinéma,profil_haut,58.418,41.107,17,0.6875,0.8036,0.749,4.337,2.105,-0.749,-4.337,-2.105,0.0961,2115,68
2022-05-15,6550,Modification de la loi fédérale sur la culture et la production cinéma,profil_haut_mediane,58.418,41.107,17,0.6875,0.8036,0.749,4.337,2.105,-0.749,-4.337,-2.105,0.0961,2115,68
2022-05-15,6550,Modification de la loi fédérale sur la culture et la production cinéma,profil_haut_depouillement,58.418,22.294,107,0.9693,1.0,18.288,13.998,8.138,18.288,13.998,8.138,0.0961,2115,68
2022-05-15,6550,Modification de la loi fédérale sur la culture et la production cinéma,realiste,58.418,0.756,0,0.002,0.1124,0.525,0.399,0.265,0.525,0.399,0.265,0.0039,2115,68
2022-05-15,6550,Modification de la loi fédérale sur la culture et la production cinéma,realiste_mediane,58.418,0.783,0,0.002,0.1159,0.496,0.419,0.283,0.496,0.419,0.283,0.0039,2115,68
2022-05-15,6550,Modification de la loi fédérale sur la culture et la production cinéma,realiste_depouillement,58.418,3.16,0,0.8826,0.9395,3.028,3.107,2.71,-3.028,-3.107,-2.71,0.0039,2115,68
2022-05-15,6550,Modification de la loi fédérale sur la culture et la production cinéma,realiste_enveloppe,58.418,4.55,0,0.1124,0.57,1.189,0.758,0.546,1.189,0.758,0.546,0.0039,2115,68
2022-09-25,6580,Initiative populaire «Non à l'élevage intensif en Suisse (initiative s,adversarial_bas,37.135,29.946,98,0.755,0.8826,7.989,4.558,2.286,-7.989,-4.558,-2.286,0.0122,2115,71
2022-09-25,6580,Initiative populaire «Non à l'élevage intensif en Suisse (initiative s,adversarial_bas_mediane,37.135,29.946,98,0.755,0.8826,7.989,4.558,2.286,-7.989,-4.558,-2.286,0.0122,2115,71
2022-09-25,6580,Initiative populaire «Non à l'élevage intensif en Suisse (initiative s,adversarial_bas_depouillement,37.135,30.542,175,0.9693,1.0,18.584,14.113,9.393,-18.584,-14.113,-9.393,0.0122,2115,71
2022-09-25,6580,Initiative populaire «Non à l'élevage intensif en Suisse (initiative s,adversarial_haut,37.135,388.394,3,0.1911,0.6067,0.497,0.215,0.641,-0.082,-0.215,0.641,0.1023,2115,71
2022-09-25,6580,Initiative populaire «Non à l'élevage intensif en Suisse (initiative s,adversarial_haut_mediane,37.135,388.394,3,0.1911,0.6067,0.497,0.215,0.641,-0.082,-0.215,0.641,0.1023,2115,71
2022-09-25,6580,Initiative populaire «Non à l'élevage intensif en Suisse (initiative s,adversarial_haut_depouillement,37.135,25.003,58,0.9693,1.0,23.461,16.406,9.391,23.461,16.406,9.391,0.1023,2115,71
2022-09-25,6580,Initiative populaire «Non à l'élevage intensif en Suisse (initiative s,profil_bas,37.135,14.216,6,0.0583,0.57,0.653,0.242,0.397,-0.653,0.242,-0.397,0.0143,2115,71
2022-09-25,6580,Initiative populaire «Non à l'élevage intensif en Suisse (initiative s,profil_bas_mediane,37.135,14.216,6,0.0583,0.57,0.653,0.242,0.397,-0.653,0.242,-0.397,0.0143,2115,71
2022-09-25,6580,Initiative populaire «Non à l'élevage intensif en Suisse (initiative s,profil_bas_depouillement,37.135,26.918,157,0.9395,0.9693,14.353,10.331,6.024,-14.353,-10.331,-6.024,0.0143,2115,71
2022-09-25,6580,Initiative populaire «Non à l'élevage intensif en Suisse (initiative s,profil_haut,37.135,40.499,26,0.3052,0.57,4.021,1.591,0.699,-4.021,-1.591,-0.699,0.0875,2115,71
2022-09-25,6580,Initiative populaire «Non à l'élevage intensif en Suisse (initiative s,profil_haut_mediane,37.135,40.499,26,0.3052,0.57,4.021,1.591,0.699,-4.021,-1.591,-0.699,0.0875,2115,71
2022-09-25,6580,Initiative populaire «Non à l'élevage intensif en Suisse (initiative s,profil_haut_depouillement,37.135,18.606,78,0.9693,1.0,11.042,9.589,6.03,11.042,9.589,6.03,0.0875,2115,71
2022-09-25,6580,Initiative populaire «Non à l'élevage intensif en Suisse (initiative s,realiste,37.135,0.734,0,0.002,0.007,0.31,0.319,0.329,-0.31,-0.319,-0.329,0.0031,2115,71
2022-09-25,6580,Initiative populaire «Non à l'élevage intensif en Suisse (initiative s,realiste_mediane,37.135,0.896,0,0.002,0.0162,0.309,0.323,0.359,-0.309,-0.323,-0.359,0.0031,2115,71
2022-09-25,6580,Initiative populaire «Non à l'élevage intensif en Suisse (initiative s,realiste_depouillement,37.135,10.918,63,0.9395,0.9693,8.254,6.93,5.318,-8.254,-6.93,-5.318,0.0031,2115,71
2022-09-25,6580,Initiative populaire «Non à l'élevage intensif en Suisse (initiative s,realiste_enveloppe,37.135,4.247,0,0.0661,0.755,0.685,0.55,0.515,-0.685,-0.55,-0.515,0.0031,2115,71
2023-06-18,6620,Arrêté fédéral sur une imposition particulière des grands groupes d'en,adversarial_bas,78.455,13.469,69,0.755,0.8291,8.332,5.287,2.828,-8.332,-5.287,-2.828,0.0084,2115,75
2023-06-18,6620,Arrêté fédéral sur une imposition particulière des grands groupes d'en,adversarial_bas_mediane,78.455,13.469,69,0.755,0.8291,8.332,5.287,2.828,-8.332,-5.287,-2.828,0.0084,2115,75
2023-06-18,6620,Arrêté fédéral sur une imposition particulière des grands groupes d'en,adversarial_bas_depouillement,78.455,19.259,118,0.9106,0.9693,9.513,6.699,4.094,-9.513,-6.699,-4.094,0.0084,2115,75
2023-06-18,6620,Arrêté fédéral sur une imposition particulière des grands groupes d'en,adversarial_haut,78.455,16.656,102,0.8826,0.9395,5.983,4.002,2.518,5.983,4.002,2.518,0.0267,2115,75
2023-06-18,6620,Arrêté fédéral sur une imposition particulière des grands groupes d'en,adversarial_haut_mediane,78.455,16.656,102,0.8826,0.9395,5.983,4.002,2.518,5.983,4.002,2.518,0.0267,2115,75
2023-06-18,6620,Arrêté fédéral sur une imposition particulière des grands groupes d'en,adversarial_haut_depouillement,78.455,14.884,113,0.9106,0.9693,8.916,6.499,4.094,8.916,6.499,4.094,0.0267,2115,75
2023-06-18,6620,Arrêté fédéral sur une imposition particulière des grands groupes d'en,profil_bas,78.455,1273.05,10,0.0703,0.8291,0.121,0.176,0.286,0.116,0.176,0.286,0.0276,2115,75
2023-06-18,6620,Arrêté fédéral sur une imposition particulière des grands groupes d'en,profil_bas_mediane,78.455,1273.05,10,0.0703,0.8291,0.121,0.176,0.286,0.116,0.176,0.286,0.0276,2115,75
2023-06-18,6620,Arrêté fédéral sur une imposition particulière des grands groupes d'en,profil_bas_depouillement,78.455,12.003,19,0.5525,0.7789,4.563,2.884,1.174,-4.563,-2.884,-1.174,0.0276,2115,75
2023-06-18,6620,Arrêté fédéral sur une imposition particulière des grands groupes d'en,profil_haut,78.455,39.35,27,0.6067,0.8291,4.395,0.637,1.045,-4.395,-0.637,1.045,0.1023,2115,75
2023-06-18,6620,Arrêté fédéral sur une imposition particulière des grands groupes d'en,profil_haut_mediane,78.455,39.35,27,0.6067,0.8291,4.395,0.637,1.045,-4.395,-0.637,1.045,0.1023,2115,75
2023-06-18,6620,Arrêté fédéral sur une imposition particulière des grands groupes d'en,profil_haut_depouillement,78.455,5.294,0,0.7318,0.9106,2.956,1.86,1.188,2.956,1.86,1.188,0.1023,2115,75
2023-06-18,6620,Arrêté fédéral sur une imposition particulière des grands groupes d'en,realiste,78.455,1.488,0,0.174,0.8291,1.029,0.969,0.844,1.029,0.969,0.844,0.0036,2115,75
2023-06-18,6620,Arrêté fédéral sur une imposition particulière des grands groupes d'en,realiste_mediane,78.455,1.633,0,0.1442,0.8554,1.022,0.97,0.875,1.022,0.97,0.875,0.0036,2115,75
2023-06-18,6620,Arrêté fédéral sur une imposition particulière des grands groupes d'en,realiste_depouillement,78.455,0.697,0,0.002,0.0143,0.24,0.023,0.304,-0.24,0.023,0.304,0.0036,2115,75
2023-06-18,6620,Arrêté fédéral sur une imposition particulière des grands groupes d'en,realiste_enveloppe,78.455,4.55,0,0.7318,0.9106,1.522,1.334,1.152,1.522,1.334,1.152,0.0036,2115,75
2024-03-03,6650,Initiative populaire «Mieux vivre à la retraite (initiative pour une 1,adversarial_bas,58.248,34.798,141,0.755,0.755,12.175,7.653,4.03,-12.175,-7.653,-4.03,0.0267,2115,78
2024-03-03,6650,Initiative populaire «Mieux vivre à la retraite (initiative pour une 1,adversarial_bas_mediane,58.248,34.798,141,0.755,0.755,12.175,7.653,4.03,-12.175,-7.653,-4.03,0.0267,2115,78
2024-03-03,6650,Initiative populaire «Mieux vivre à la retraite (initiative pour une 1,adversarial_bas_depouillement,58.248,32.528,178,0.9693,1.0,20.122,15.087,10.076,-20.122,-15.087,-10.076,0.0267,2115,78
2024-03-03,6650,Initiative populaire «Mieux vivre à la retraite (initiative pour une 1,adversarial_haut,58.248,1501.826,149,0.8554,0.9395,13.695,8.7,3.128,13.695,8.7,3.128,0.0414,2115,78
2024-03-03,6650,Initiative populaire «Mieux vivre à la retraite (initiative pour une 1,adversarial_haut_mediane,58.248,1501.826,149,0.8554,0.9395,13.695,8.7,3.128,13.695,8.7,3.128,0.0414,2115,78
2024-03-03,6650,Initiative populaire «Mieux vivre à la retraite (initiative pour une 1,adversarial_haut_depouillement,58.248,29.824,178,0.9693,1.0,21.942,17.589,10.081,21.942,17.589,10.081,0.0414,2115,78
2024-03-03,6650,Initiative populaire «Mieux vivre à la retraite (initiative pour une 1,profil_bas,58.248,22.382,20,0.2611,0.57,0.486,1.117,0.813,-0.486,-1.117,-0.813,0.0122,2115,78
2024-03-03,6650,Initiative populaire «Mieux vivre à la retraite (initiative pour une 1,profil_bas_mediane,58.248,22.382,20,0.2611,0.57,0.486,1.117,0.813,-0.486,-1.117,-0.813,0.0122,2115,78
2024-03-03,6650,Initiative populaire «Mieux vivre à la retraite (initiative pour une 1,profil_bas_depouillement,58.248,23.286,156,0.9693,1.0,13.139,10.106,7.539,-13.139,-10.106,-7.539,0.0122,2115,78
2024-03-03,6650,Initiative populaire «Mieux vivre à la retraite (initiative pour une 1,profil_haut,58.248,51.245,15,0.4043,0.444,2.177,1.769,0.247,-2.177,-1.769,-0.247,0.0848,2115,78
2024-03-03,6650,Initiative populaire «Mieux vivre à la retraite (initiative pour une 1,profil_haut_mediane,58.248,51.245,15,0.4043,0.444,2.177,1.769,0.247,-2.177,-1.769,-0.247,0.0848,2115,78
2024-03-03,6650,Initiative populaire «Mieux vivre à la retraite (initiative pour une 1,profil_haut_depouillement,58.248,22.858,103,0.9395,1.0,16.602,12.258,7.585,16.602,12.258,7.585,0.0848,2115,78
2024-03-03,6650,Initiative populaire «Mieux vivre à la retraite (initiative pour une 1,realiste,58.248,1.55,0,0.2377,0.6875,1.236,0.965,0.66,1.236,0.965,0.66,0.0028,2115,78
2024-03-03,6650,Initiative populaire «Mieux vivre à la retraite (initiative pour une 1,realiste_mediane,58.248,1.725,0,0.2531,0.6875,1.258,0.992,0.686,1.258,0.992,0.686,0.0028,2115,78
2024-03-03,6650,Initiative populaire «Mieux vivre à la retraite (initiative pour une 1,realiste_depouillement,58.248,1.994,0,0.7093,0.8826,0.649,1.076,1.21,-0.649,-1.076,-1.21,0.0028,2115,78
2024-03-03,6650,Initiative populaire «Mieux vivre à la retraite (initiative pour une 1,realiste_enveloppe,58.248,5.622,0,0.519,0.8554,1.899,1.401,1.004,1.899,1.401,1.004,0.0028,2115,78
2024-06-09,6670,Initiative populaire « Maximum 10% du revenu pour les primes d'assuran,adversarial_bas,44.528,40.955,135,0.7093,0.755,13.053,7.744,3.127,-13.053,-7.744,-3.127,0.0749,2115,80
2024-06-09,6670,Initiative populaire « Maximum 10% du revenu pour les primes d'assuran,adversarial_bas_mediane,44.528,40.955,135,0.7093,0.755,13.053,7.744,3.127,-13.053,-7.744,-3.127,0.0749,2115,80
2024-06-09,6670,Initiative populaire « Maximum 10% du revenu pour les primes d'assuran,adversarial_bas_depouillement,44.528,27.252,181,0.9693,1.0,19.435,15.67,11.084,-19.435,-15.67,-11.084,0.0749,2115,80
2024-06-09,6670,Initiative populaire « Maximum 10% du revenu pour les primes d'assuran,adversarial_haut,44.528,30.144,128,0.6875,0.8036,10.819,4.323,1.673,10.819,4.323,1.673,0.0499,2115,80
2024-06-09,6670,Initiative populaire « Maximum 10% du revenu pour les primes d'assuran,adversarial_haut_mediane,44.528,30.144,128,0.6875,0.8036,10.819,4.323,1.673,10.819,4.323,1.673,0.0499,2115,80
2024-06-09,6670,Initiative populaire « Maximum 10% du revenu pour les primes d'assuran,adversarial_haut_depouillement,44.528,33.547,180,0.9693,1.0,24.136,18.52,11.086,24.136,18.52,11.086,0.0499,2115,80
2024-06-09,6670,Initiative populaire « Maximum 10% du revenu pour les primes d'assuran,profil_bas,44.528,23.438,8,0.3458,0.3568,1.578,1.346,0.104,-1.578,-1.346,0.104,0.0243,2115,80
2024-06-09,6670,Initiative populaire « Maximum 10% du revenu pour les primes d'assuran,profil_bas_mediane,44.528,23.438,8,0.3458,0.3568,1.578,1.346,0.104,-1.578,-1.346,0.104,0.0243,2115,80
2024-06-09,6670,Initiative populaire « Maximum 10% du revenu pour les primes d'assuran,profil_bas_depouillement,44.528,19.308,173,0.9693,1.0,13.333,11.56,9.438,-13.333,-11.56,-9.438,0.0243,2115,80
2024-06-09,6670,Initiative populaire « Maximum 10% du revenu pour les primes d'assuran,profil_haut,44.528,22.477,11,0.6067,0.7093,5.67,1.765,1.355,-5.67,-1.765,-1.355,0.0992,2115,80
2024-06-09,6670,Initiative populaire « Maximum 10% du revenu pour les primes d'assuran,profil_haut_mediane,44.528,22.477,11,0.6067,0.7093,5.67,1.765,1.355,-5.67,-1.765,-1.355,0.0992,2115,80
2024-06-09,6670,Initiative populaire « Maximum 10% du revenu pour les primes d'assuran,profil_haut_depouillement,44.528,27.767,109,0.9395,0.9693,20.101,14.864,9.426,20.101,14.864,9.426,0.0992,2115,80
2024-06-09,6670,Initiative populaire « Maximum 10% du revenu pour les primes d'assuran,realiste,44.528,1.236,0,0.0029,0.0236,0.34,0.168,0.088,-0.34,-0.168,-0.088,0.0037,2115,80
2024-06-09,6670,Initiative populaire « Maximum 10% du revenu pour les primes d'assuran,realiste_mediane,44.528,1.136,0,0.0041,0.0303,0.346,0.174,0.092,-0.346,-0.174,-0.092,0.0037,2115,80
2024-06-09,6670,Initiative populaire « Maximum 10% du revenu pour les primes d'assuran,realiste_depouillement,44.528,2.373,0,0.8826,0.9395,1.557,2.146,2.332,-1.557,-2.146,-2.332,0.0037,2115,80
2024-06-09,6670,Initiative populaire « Maximum 10% du revenu pour les primes d'assuran,realiste_enveloppe,44.528,5.836,0,0.0661,0.3249,0.879,0.527,0.336,-0.879,-0.527,-0.336,0.0037,2115,80
2024-09-22,6710,Initiative populaire «Pour l'avenir de notre nature et de notre paysag,adversarial_bas,36.961,25.521,107,0.6458,0.7093,7.951,4.53,1.882,-7.951,-4.53,-1.882,0.0126,2115,84
2024-09-22,6710,Initiative populaire «Pour l'avenir de notre nature et de notre paysag,adversarial_bas_mediane,36.961,25.521,107,0.6458,0.7093,7.951,4.53,1.882,-7.951,-4.53,-1.882,0.0126,2115,84
2024-09-22,6710,Initiative populaire «Pour l'avenir de notre nature et de notre paysag,adversarial_bas_depouillement,36.961,30.685,177,0.9693,1.0,18.749,14.323,9.809,-18.749,-14.323,-9.809,0.0126,2115,84
2024-09-22,6710,Initiative populaire «Pour l'avenir de notre nature et de notre paysag,adversarial_haut,36.961,16.169,20,0.4726,0.6663,11.679,3.152,0.895,11.679,3.152,0.895,0.1273,2115,84
2024-09-22,6710,Initiative populaire «Pour l'avenir de notre nature et de notre paysag,adversarial_haut_mediane,36.961,16.169,20,0.4726,0.6663,11.679,3.152,0.895,11.679,3.152,0.895,0.1273,2115,84
2024-09-22,6710,Initiative populaire «Pour l'avenir de notre nature et de notre paysag,adversarial_haut_depouillement,36.961,24.696,67,0.9693,1.0,23.211,17.29,9.809,23.211,17.29,9.809,0.1273,2115,84
2024-09-22,6710,Initiative populaire «Pour l'avenir de notre nature et de notre paysag,profil_bas,36.961,12.513,7,0.3798,0.755,3.143,2.112,0.451,-3.143,-2.112,-0.451,0.0259,2115,84
2024-09-22,6710,Initiative populaire «Pour l'avenir de notre nature et de notre paysag,profil_bas_mediane,36.961,12.513,7,0.3798,0.755,3.143,2.112,0.451,-3.143,-2.112,-0.451,0.0259,2115,84
2024-09-22,6710,Initiative populaire «Pour l'avenir de notre nature et de notre paysag,profil_bas_depouillement,36.961,28.553,170,0.9693,1.0,16.475,12.736,8.209,-16.475,-12.736,-8.209,0.0259,2115,84
2024-09-22,6710,Initiative populaire «Pour l'avenir de notre nature et de notre paysag,profil_haut,36.961,37.145,20,0.4876,0.755,4.157,5.492,0.95,-4.157,-5.492,-0.95,0.0932,2115,84
2024-09-22,6710,Initiative populaire «Pour l'avenir de notre nature et de notre paysag,profil_haut_mediane,36.961,37.145,20,0.4876,0.755,4.157,5.492,0.95,-4.157,-5.492,-0.95,0.0932,2115,84
2024-09-22,6710,Initiative populaire «Pour l'avenir de notre nature et de notre paysag,profil_haut_depouillement,36.961,22.606,104,0.9693,1.0,16.826,12.982,8.216,16.826,12.982,8.216,0.0932,2115,84
2024-09-22,6710,Initiative populaire «Pour l'avenir de notre nature et de notre paysag,realiste,36.961,1.042,0,0.0023,0.0484,0.39,0.194,0.021,-0.39,-0.194,-0.021,0.0035,2115,84
2024-09-22,6710,Initiative populaire «Pour l'avenir de notre nature et de notre paysag,realiste_mediane,36.961,1.104,0,0.0033,0.064,0.38,0.2,0.025,-0.38,-0.2,-0.025,0.0035,2115,84
2024-09-22,6710,Initiative populaire «Pour l'avenir de notre nature et de notre paysag,realiste_depouillement,36.961,10.186,24,0.9395,1.0,8.281,7.177,5.637,-8.281,-7.177,-5.637,0.0035,2115,84
2024-09-22,6710,Initiative populaire «Pour l'avenir de notre nature et de notre paysag,realiste_enveloppe,36.961,5.249,0,0.0682,0.3249,0.82,0.566,0.276,-0.82,-0.566,-0.276,0.0035,2115,84
2024-11-24,6730,Arrêté fédéral sur l'étape d'aménagement 2023 des routes nationales,adversarial_bas,47.299,25.034,40,0.8291,0.9395,6.998,5.523,3.226,-6.998,-5.523,-3.226,0.0427,2115,86
2024-11-24,6730,Arrêté fédéral sur l'étape d'aménagement 2023 des routes nationales,adversarial_bas_mediane,47.299,25.034,40,0.8291,0.9395,6.998,5.523,3.226,-6.998,-5.523,-3.226,0.0427,2115,86
2024-11-24,6730,Arrêté fédéral sur l'étape d'aménagement 2023 des routes nationales,adversarial_bas_depouillement,47.299,22.033,94,0.9693,1.0,16.591,12.48,7.747,-16.591,-12.48,-7.747,0.0427,2115,86
2024-11-24,6730,Arrêté fédéral sur l'étape d'aménagement 2023 des routes nationales,adversarial_haut,47.299,25.793,141,0.8036,0.8826,12.396,7.978,4.131,12.396,7.978,4.131,0.0143,2115,86
2024-11-24,6730,Arrêté fédéral sur l'étape d'aménagement 2023 des routes nationales,adversarial_haut_mediane,47.299,25.793,141,0.8036,0.8826,12.396,7.978,4.131,12.396,7.978,4.131,0.0143,2115,86
2024-11-24,6730,Arrêté fédéral sur l'étape d'aménagement 2023 des routes nationales,adversarial_haut_depouillement,47.299,25.265,166,0.9693,1.0,15.493,11.75,7.747,15.493,11.75,7.747,0.0143,2115,86
2024-11-24,6730,Arrêté fédéral sur l'étape d'aménagement 2023 des routes nationales,profil_bas,47.299,18.966,13,0.626,0.755,0.643,1.329,0.705,0.643,1.329,-0.705,0.0293,2115,86
2024-11-24,6730,Arrêté fédéral sur l'étape d'aménagement 2023 des routes nationales,profil_bas_mediane,47.299,18.966,13,0.626,0.755,0.643,1.329,0.705,0.643,1.329,-0.705,0.0293,2115,86
2024-11-24,6730,Arrêté fédéral sur l'étape d'aménagement 2023 des routes nationales,profil_bas_depouillement,47.299,13.44,54,0.9395,0.9693,9.098,8.37,6.364,9.098,8.37,6.364,0.0293,2115,86
2024-11-24,6730,Arrêté fédéral sur l'étape d'aménagement 2023 des routes nationales,profil_haut,47.299,60.806,31,0.4303,0.6663,2.604,4.055,0.912,2.604,4.055,-0.912,0.1056,2115,86
2024-11-24,6730,Arrêté fédéral sur l'étape d'aménagement 2023 des routes nationales,profil_haut_mediane,47.299,60.806,31,0.4303,0.6663,2.604,4.055,0.912,2.604,4.055,-0.912,0.1056,2115,86
2024-11-24,6730,Arrêté fédéral sur l'étape d'aménagement 2023 des routes nationales,profil_haut_depouillement,47.299,18.909,80,0.9106,0.9693,13.495,9.25,6.371,-13.495,-9.25,-6.371,0.1056,2115,86
2024-11-24,6730,Arrêté fédéral sur l'étape d'aménagement 2023 des routes nationales,realiste,47.299,1.486,0,0.0354,0.2098,0.687,0.437,0.262,0.687,0.437,0.262,0.0036,2115,86
2024-11-24,6730,Arrêté fédéral sur l'étape d'aménagement 2023 des routes nationales,realiste_mediane,47.299,1.629,0,0.0499,0.2304,0.629,0.42,0.26,0.629,0.42,0.26,0.0036,2115,86
2024-11-24,6730,Arrêté fédéral sur l'étape d'aménagement 2023 des routes nationales,realiste_depouillement,47.299,3.53,0,0.9106,0.9693,3.424,3.451,3.065,3.424,3.451,3.065,0.0036,2115,86
2024-11-24,6730,Arrêté fédéral sur l'étape d'aménagement 2023 des routes nationales,realiste_enveloppe,47.299,6.412,0,0.3149,0.755,1.622,1.002,0.799,1.622,1.002,0.799,0.0036,2115,86
2025-02-09,6770,Initiative populaire «Pour une économie responsable respectant les lim,adversarial_bas,30.249,20.269,109,0.6067,0.7093,8.241,4.836,2.048,-8.241,-4.836,-2.048,0.0157,2115,90
2025-02-09,6770,Initiative populaire «Pour une économie responsable respectant les lim,adversarial_bas_mediane,30.249,20.269,109,0.6067,0.7093,8.241,4.836,2.048,-8.241,-4.836,-2.048,0.0157,2115,90
2025-02-09,6770,Initiative populaire «Pour une économie responsable respectant les lim,adversarial_bas_depouillement,30.249,25.075,174,0.9693,1.0,16.051,12.972,9.234,-16.051,-12.972,-9.234,0.0157,2115,90
2025-02-09,6770,Initiative populaire «Pour une économie responsable respectant les lim,adversarial_haut,30.249,10.815,3,0.2531,0.2867,1.845,0.948,0.171,1.845,-0.948,-0.171,0.1355,2115,90
2025-02-09,6770,Initiative populaire «Pour une économie responsable respectant les lim,adversarial_haut_mediane,30.249,10.815,3,0.2531,0.2867,1.845,0.948,0.171,1.845,-0.948,-0.171,0.1355,2115,90
2025-02-09,6770,Initiative populaire «Pour une économie responsable respectant les lim,adversarial_haut_depouillement,30.249,27.921,84,0.9693,1.0,21.909,16.368,9.235,21.909,16.368,9.235,0.1355,2115,90
2025-02-09,6770,Initiative populaire «Pour une économie responsable respectant les lim,profil_bas,30.249,41.718,13,0.444,0.5355,2.945,1.698,0.622,-2.945,-1.698,-0.622,0.0389,2115,90
2025-02-09,6770,Initiative populaire «Pour une économie responsable respectant les lim,profil_bas_mediane,30.249,41.718,13,0.444,0.5355,2.945,1.698,0.622,-2.945,-1.698,-0.622,0.0389,2115,90
2025-02-09,6770,Initiative populaire «Pour une économie responsable respectant les lim,profil_bas_depouillement,30.249,23.276,171,0.9693,1.0,14.83,12.11,8.684,-14.83,-12.11,-8.684,0.0389,2115,90
